,current_user_id,Time,Event context,Component,Event name,Description,Origin,IP address
28,9691,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9691' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
29,9691,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9691' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
30,9691,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,A submission has been submitted.,The user with id '9691' has submitted the submission with id '276492' for the assignment with course module id '62776'.,web,201.217.216.162
31,9691,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,Submission created.,The user with id '9691' created an online text submission with '1' words in the assignment with course module id '62776'.,web,201.217.216.162
32,9691,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,An online text has been uploaded.,The user with id '9691' has saved an online text submission with id '276492' in the assignment activity with course module id '62776'.,web,201.217.216.162
33,9691,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9691' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
34,9691,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9691' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
35,9691,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9691' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
36,9754,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9754' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
37,9754,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9754' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
38,9754,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9754' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
39,9754,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9754' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
40,9754,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,A submission has been submitted.,The user with id '9754' has submitted the submission with id '277054' for the assignment with course module id '62776'.,web,201.217.216.162
41,9754,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,Submission created.,The user with id '9754' created an online text submission with '1' words in the assignment with course module id '62776'.,web,201.217.216.162
42,9754,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,An online text has been uploaded.,The user with id '9754' has saved an online text submission with id '277054' in the assignment activity with course module id '62776'.,web,201.217.216.162
43,9754,"30/09/22, 08:46",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9754' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
44,9754,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9754' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
45,9754,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9754' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
46,9754,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9754' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
47,9754,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9754' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
48,9754,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9754' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
49,9754,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9754' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
50,9754,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9754' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
51,9754,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9754' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
52,9760,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9760' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
53,9760,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9760' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
54,9760,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9760' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
55,9760,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9760' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
56,9760,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9760' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
57,9760,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9760' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
58,9760,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9760' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
59,9760,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9760' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
60,9760,"30/09/22, 08:45",Course: Tecnologías de la Información Quinto,System,Course viewed,The user with id '9760' viewed the section number '1' of the course with id '187'.,web,201.217.216.162
61,9755,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9755' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
62,9755,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9755' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
63,9755,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9755' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
64,9755,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9755' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
65,9755,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,A submission has been submitted.,The user with id '9755' has submitted the submission with id '276482' for the assignment with course module id '62776'.,web,201.217.216.162
66,9755,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,Submission created.,The user with id '9755' created an online text submission with '5' words in the assignment with course module id '62776'.,web,201.217.216.162
67,9755,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,An online text has been uploaded.,The user with id '9755' has saved an online text submission with id '276482' in the assignment activity with course module id '62776'.,web,201.217.216.162
68,9755,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9755' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
69,9714,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9714' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
70,9714,"30/09/22, 08:45",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9714' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
71,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9714' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
72,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9714' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
73,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,A submission has been submitted.,The user with id '9714' has submitted the submission with id '277069' for the assignment with course module id '62776'.,web,201.217.216.162
74,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,Submission created.,The user with id '9714' created an online text submission with '1' words in the assignment with course module id '62776'.,web,201.217.216.162
75,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,An online text has been uploaded.,The user with id '9714' has saved an online text submission with id '277069' in the assignment activity with course module id '62776'.,web,201.217.216.162
76,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9714' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
77,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9714' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
78,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9714' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
79,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9714' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
80,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9714' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
81,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9714' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
82,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9714' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
83,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9714' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
84,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9714' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
85,9755,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9755' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
86,9755,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9755' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
87,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9714' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
88,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9714' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
89,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9714' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
90,9714,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9714' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
91,9755,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9755' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
92,9755,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9755' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
93,9755,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9755' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
94,9755,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9755' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
95,9755,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9755' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
96,9755,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9755' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
97,9755,"30/09/22, 08:44",Course: Tecnologías de la Información Quinto,System,Course viewed,The user with id '9755' viewed the section number '1' of the course with id '187'.,web,201.217.216.162
98,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9751' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
99,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9751' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
100,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9751' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
101,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9751' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
102,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,A submission has been submitted.,The user with id '9751' has submitted the submission with id '276484' for the assignment with course module id '62776'.,web,201.217.216.162
103,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,Submission created.,The user with id '9751' created an online text submission with '1' words in the assignment with course module id '62776'.,web,201.217.216.162
104,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,An online text has been uploaded.,The user with id '9751' has saved an online text submission with id '276484' in the assignment activity with course module id '62776'.,web,201.217.216.162
105,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9751' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
106,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9751' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
107,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9751' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
108,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9751' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
109,9751,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9751' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
110,9725,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9725' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
111,9725,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9725' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
112,9725,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9725' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
113,9725,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9725' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
114,9725,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,A submission has been submitted.,The user with id '9725' has submitted the submission with id '277053' for the assignment with course module id '62776'.,web,201.217.216.162
115,9725,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,Submission created.,The user with id '9725' created an online text submission with '1' words in the assignment with course module id '62776'.,web,201.217.216.162
116,9725,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,An online text has been uploaded.,The user with id '9725' has saved an online text submission with id '277053' in the assignment activity with course module id '62776'.,web,201.217.216.162
117,9725,"30/09/22, 08:44",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9725' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
118,9725,"30/09/22, 08:43",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9725' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
119,9725,"30/09/22, 08:43",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9725' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
120,9725,"30/09/22, 08:43",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9725' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
121,9725,"30/09/22, 08:43",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9725' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
122,9725,"30/09/22, 08:43",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9725' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
123,9725,"30/09/22, 08:43",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9725' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
124,9692,"30/09/22, 08:43",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour ended,The user with id '9692' has ended the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
125,9725,"30/09/22, 08:43",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9725' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
126,9725,"30/09/22, 08:43",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9725' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
