,current_user_id,Time,Event context,Component,Event name,Description,Origin,IP address
69,9811,"30/09/22, 14:12",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9811' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
70,9811,"30/09/22, 14:12",Course: Tecnologías de la Información Quinto,System,Course viewed,The user with id '9811' viewed the section number '1' of the course with id '187'.,web,201.217.216.162
71,9811,"30/09/22, 14:12",Course: Tecnologías de la Información Quinto,System,Course viewed,The user with id '9811' viewed the course with id '187'.,web,201.217.216.162
72,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9793' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
73,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9793' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
74,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9793' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
75,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9793' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
76,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,A submission has been submitted.,The user with id '9793' has submitted the submission with id '277156' for the assignment with course module id '62776'.,web,201.217.216.162
77,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,Submission created.,The user with id '9793' created an online text submission with '1' words in the assignment with course module id '62776'.,web,201.217.216.162
78,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,An online text has been uploaded.,The user with id '9793' has saved an online text submission with id '277156' in the assignment activity with course module id '62776'.,web,201.217.216.162
79,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9793' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
80,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9793' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
81,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9793' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
82,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9793' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
83,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9793' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
84,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9793' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
85,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9793' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
86,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9793' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
87,9793,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9793' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
88,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9817' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
89,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9817' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
90,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9817' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
91,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,A submission has been submitted.,The user with id '9817' has submitted the submission with id '276766' for the assignment with course module id '62776'.,web,201.217.216.162
92,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,Submission created.,The user with id '9817' created an online text submission with '1' words in the assignment with course module id '62776'.,web,201.217.216.162
93,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,An online text has been uploaded.,The user with id '9817' has saved an online text submission with id '276766' in the assignment activity with course module id '62776'.,web,201.217.216.162
94,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9817' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
95,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9817' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
96,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9817' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
97,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9817' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
98,9817,"30/09/22, 14:11",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9817' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
99,9793,"30/09/22, 14:11",Course: Tecnologías de la Información Quinto,System,Course viewed,The user with id '9793' viewed the section number '1' of the course with id '187'.,web,201.217.216.162
100,9817,"30/09/22, 14:10",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9817' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
101,9817,"30/09/22, 14:10",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9817' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776'.,web,201.217.216.162
102,9817,"30/09/22, 14:10",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9817' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
103,9817,"30/09/22, 14:10",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9817' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
104,9817,"30/09/22, 14:10",Course: Tecnologías de la Información Quinto,System,Course viewed,The user with id '9817' viewed the section number '1' of the course with id '187'.,web,201.217.216.162
105,9773,"30/09/22, 14:09",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9773' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
106,9773,"30/09/22, 14:09",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9773' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=view'.,web,201.217.216.162
107,9773,"30/09/22, 14:09",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9773' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
108,9773,"30/09/22, 14:09",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9773' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
109,9773,"30/09/22, 14:09",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,A submission has been submitted.,The user with id '9773' has submitted the submission with id '276760' for the assignment with course module id '62776'.,web,201.217.216.162
110,9773,"30/09/22, 14:09",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,Submission created.,The user with id '9773' created an online text submission with '5' words in the assignment with course module id '62776'.,web,201.217.216.162
111,9773,"30/09/22, 14:09",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,An online text has been uploaded.,The user with id '9773' has saved an online text submission with id '276760' in the assignment activity with course module id '62776'.,web,201.217.216.162
112,9773,"30/09/22, 14:09",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9773' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
113,9773,"30/09/22, 14:07",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9773' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
114,9773,"30/09/22, 14:07",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9773' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
115,9773,"30/09/22, 14:07",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9773' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
116,9773,"30/09/22, 14:07",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9773' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
117,9807,"30/09/22, 14:06",Page: CLASS PRESENTATIONS,Page,Course module viewed,The user with id '9807' viewed the 'page' activity with course module id '63670'.,web,201.217.216.162
118,9807,"30/09/22, 14:06",Course: Tecnologías de la Información Quinto,System,Course viewed,The user with id '9807' viewed the section number '1' of the course with id '187'.,web,201.217.216.162
119,9807,"30/09/22, 14:06",Course: Tecnologías de la Información Quinto,System,Course viewed,The user with id '9807' viewed the course with id '187'.,web,201.217.216.162
120,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9823' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php'.,web,201.217.216.162
121,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9823' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php'.,web,201.217.216.162
122,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9823' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
123,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9823' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
124,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Submission form viewed.,The user with id '9823' viewed their submission for the assignment with course module id '62776'.,web,201.217.216.162
125,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9823' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
126,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,The status of the submission has been viewed.,The user with id '9823' has viewed the submission status page for the assignment with course module id '62776'.,web,201.217.216.162
127,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9823' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
128,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,A submission has been submitted.,The user with id '9823' has submitted the submission with id '277155' for the assignment with course module id '62776'.,web,201.217.216.162
129,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,Submission created.,The user with id '9823' created an online text submission with '1' words in the assignment with course module id '62776'.,web,201.217.216.162
130,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),Online text submissions,An online text has been uploaded.,The user with id '9823' has saved an online text submission with id '277155' in the assignment activity with course module id '62776'.,web,201.217.216.162
131,9823,"30/09/22, 14:04",Assignment: Activity 4: Project  (Using all Learnt Code),Assignment,Course module viewed,The user with id '9823' viewed the 'assign' activity with course module id '62776'.,web,201.217.216.162
132,9790,"30/09/22, 14:02",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Step shown,The user with id '9790' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
133,9790,"30/09/22, 14:02",Assignment: Activity 4: Project  (Using all Learnt Code),User tours,Tour started,The user with id '9790' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62776&action=editsubmission'.,web,201.217.216.162
